game_pk,game_date,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_win,point_diff,home_sp_id,away_sp_id,HOME_L10_WIN_PCT,HOME_L5_WIN_PCT,HOME_L20_WIN_PCT,HOME_L10_RD,HOME_L5_RD,HOME_L20_RD,HOME_L10_RUNS_FOR,HOME_L10_RUNS_AGN,HOME_L20_RUNS_FOR,HOME_L20_RUNS_AGN,AWAY_L10_WIN_PCT,AWAY_L5_WIN_PCT,AWAY_L20_WIN_PCT,AWAY_L10_RD,AWAY_L5_RD,AWAY_L20_RD,AWAY_L10_RUNS_FOR,AWAY_L10_RUNS_AGN,AWAY_L20_RUNS_FOR,AWAY_L20_RUNS_AGN,HOME_SP_ERA,HOME_SP_WHIP,HOME_SP_K9,HOME_SP_FIP,HOME_SP_BB9,HOME_SP_K_BB_PCT,HOME_SP_HR9,HOME_SP_IP,HOME_SP_IS_LEFT,AWAY_SP_ERA,AWAY_SP_WHIP,AWAY_SP_K9,AWAY_SP_FIP,AWAY_SP_BB9,AWAY_SP_K_BB_PCT,AWAY_SP_HR9,AWAY_SP_IP,AWAY_SP_IS_LEFT,HOME_BP_ERA,HOME_BP_WHIP,HOME_BP_K_BB,HOME_BP_IP_LAST_3D,HOME_BP_IP_YESTERDAY,HOME_BP_RELIEVERS_LAST_3D,HOME_BP_RELIEVERS_YESTERDAY,HOME_BP_TOP_USED_YESTERDAY,AWAY_BP_ERA,AWAY_BP_WHIP,AWAY_BP_K_BB,AWAY_BP_IP_LAST_3D,AWAY_BP_IP_YESTERDAY,AWAY_BP_RELIEVERS_LAST_3D,AWAY_BP_RELIEVERS_YESTERDAY,AWAY_BP_TOP_USED_YESTERDAY,WIN_PCT_DIFF,RD_DIFF,ERA_DIFF,WHIP_DIFF,K9_DIFF,FIP_DIFF,BB9_DIFF,K_BB_PCT_DIFF,HR9_DIFF,SP_IP_DIFF,SP_HAND_DIFF,WIN_PCT_DIFF_L20,RD_DIFF_L20,BP_ERA_DIFF,BP_WHIP_DIFF,BP_K_BB_DIFF,BP_IP_LAST_3D_DIFF,BP_IP_YESTERDAY_DIFF,BP_RELIEVERS_LAST_3D_DIFF,BP_RELIEVERS_YESTERDAY_DIFF,BP_TOP_USED_YESTERDAY_DIFF,BALLPARK_FACTOR
776502,2025-09-01,MIN,CWS,142,145,5,6,0,-1,641927.0,686642.0,0.4,0.6,0.35,-2.1,0.0,-1.85,5.1,7.2,4.2,6.05,0.4,0.2,0.35,-1.0,-5.2,-0.75,4.6,5.6,4.5,5.25,5.0824,1.3324,7.2265,5.2382,1.9853,0.135,2.0647,30.0,0,4.85,1.2011,9.6278,3.9228,4.1822,0.1536,0.8561,7.666666666666667,0,5.7273,1.6727,1.6774,9.0,2.0,8,1,0,8.2095,1.9662,1.7692,12.667,3.0,13,4,1,0.0,-1.1,0.23240000000000016,0.13129999999999997,-2.401300000000001,1.3154,-2.1969,-0.018599999999999978,1.2086000000000001,22.333333333333332,0,0.0,-1.1,-2.4822000000000006,-0.29349999999999987,-0.0918000000000001,-3.667,-1.0,-5,-3,-1,0.98
776499,2025-09-01,HOU,LAA,117,108,8,3,1,5,677651.0,579328.0,0.6,0.6,0.5,0.4,0.2,-1.65,4.0,3.6,3.3,4.95,0.4,0.4,0.45,-2.5,-3.4,-1.6,2.5,5.0,3.9,5.5,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.6818,1.4286,9.1169,4.1935,3.7403,0.1381,1.2273,30.0,0,5.22,1.46,2.2963,8.667,3.0,10,2,0,4.2353,1.3922,2.381,8.0,2.0,8,2,1,0.19999999999999996,2.9,0.8182,-0.12860000000000005,-0.6168999999999993,0.15649999999999942,-0.5402999999999998,0.0068999999999999895,-0.07730000000000015,-30.0,0,0.04999999999999999,-0.04999999999999982,0.9847000000000001,0.06779999999999986,-0.08469999999999978,0.6669999999999998,1.0,2,0,-1,1.0
776505,2025-09-01,BOS,CLE,111,114,6,4,1,2,678394.0,800048.0,0.7,0.6,0.55,0.9,-0.8,0.7,4.0,3.1,4.35,3.65,0.4,0.8,0.4,-2.2,0.8,-1.8,2.3,4.5,3.0,4.8,2.9859,1.2071,6.8612,3.9553,2.9859,0.1037,0.8894,30.0,0,2.75,1.1078,8.2278,3.1261,2.0422,0.1792,0.6261,13.666666666666668,0,3.6986,1.274,2.85,10.333,3.0,12,3,1,3.7099,1.3053,3.0,7.667,2.667,6,2,1,0.29999999999999993,3.1,0.2359,0.09930000000000017,-1.3666,0.8291999999999997,0.9437000000000002,-0.0755,0.2633,16.333333333333332,0,0.15000000000000002,2.5,-0.01130000000000031,-0.031299999999999883,-0.1499999999999999,2.6660000000000004,0.3330000000000002,6,1,0,1.06
776503,2025-09-01,CIN,TOR,113,141,5,4,1,1,668881.0,605135.0,0.2,0.2,0.45,-2.1,-1.6,-0.05,3.1,5.2,4.4,4.45,0.5,0.4,0.55,0.2,-1.0,0.25,5.1,4.9,4.9,4.65,2.8052,0.974,10.987,3.4078,1.8701,0.2557,1.4026,30.0,0,4.25,1.3542,9.1875,3.95,2.6875,0.1656,1.3125,30.0,0,3.3288,1.3767,2.3077,10.0,3.0,11,4,1,4.4082,1.5918,1.5862,10.667,5.0,13,5,1,-0.3,-2.3000000000000003,-1.4447999999999999,-0.3802000000000001,1.7995,-0.5422000000000002,-0.8173999999999999,0.09009999999999999,0.09010000000000007,0.0,0,-0.10000000000000003,-0.3,-1.0793999999999997,-0.21510000000000007,0.7215,-0.6669999999999998,-2.0,-2,-1,0,1.05
776501,2025-09-01,DET,NYM,116,121,8,10,0,-2,450203.0,640455.0,0.5,0.4,0.65,-0.1,-0.6,0.85,4.6,4.7,4.75,3.9,0.6,0.4,0.5,2.8,1.2,1.65,8.1,5.3,7.15,5.5,5.2461,1.4845,9.5829,4.4435,4.057,0.1357,1.399,30.0,0,5.0081,1.1371,11.5403,3.1032,1.7419,0.2528,1.3065,30.0,0,2.4361,1.218,1.9091,9.667,2.0,9,2,0,4.6875,1.4583,2.4737,15.333,4.333,10,1,0,-0.09999999999999998,-2.9,0.23800000000000043,0.34739999999999993,-1.9573999999999998,1.3403,2.3151,-0.11710000000000004,0.09250000000000003,0.0,0,0.15000000000000002,-0.7999999999999999,-2.2514,-0.24029999999999996,-0.5646,-5.666,-2.333,-1,1,0,1.01
776498,2025-09-01,WSH,MIA,120,146,2,0,1,2,674841.0,669199.0,0.2,0.0,0.35,-2.3,-4.4,-1.45,3.4,5.7,4.05,5.5,0.5,0.6,0.4,-2.1,-2.2,-1.45,5.0,7.1,4.75,6.2,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.3943,1.2,10.0286,3.6971,4.1657,0.1564,0.9257,30.0,0,2.716,1.0296,2.625,11.667,6.0,12,5,1,6.2945,1.5828,1.4516,14.333,2.0,11,2,1,-0.3,-0.19999999999999973,1.1057000000000001,0.10000000000000009,-1.5286000000000008,0.6528999999999998,-0.9657,-0.011400000000000021,0.22429999999999994,-30.0,0,-0.050000000000000044,0.0,-3.5785,-0.5531999999999999,1.1734,-2.6660000000000004,4.0,1,3,0,0.96
776481,2025-09-02,AZ,TEX,109,140,5,3,1,2,622503.0,656641.0,0.5,0.6,0.55,0.9,1.4,0.7,5.1,4.2,4.95,4.25,0.9,1.0,0.6,4.7,6.2,1.75,7.6,2.9,6.05,4.3,3.2,1.3311,7.6444,3.9878,3.1356,0.1192,0.8878,14.666666666666668,0,3.1263,1.2789,8.6684,3.8789,4.1211,0.1226,0.8526,30.0,0,3.0536,1.1786,1.8261,10.667,4.0,11,6,1,3.8849,1.1871,2.8889,11.0,4.333,10,3,1,-0.4,-3.8000000000000003,0.0737000000000001,0.052200000000000024,-1.024,0.10890000000000022,-0.9855,-0.0034000000000000002,0.03520000000000001,-15.333333333333332,0,-0.04999999999999993,-1.05,-0.8313000000000001,-0.008499999999999952,-1.0628,-0.3330000000000002,-0.3330000000000002,1,3,0,1.0
776480,2025-09-02,SD,BAL,135,110,2,6,0,-4,506433.0,669330.0,0.4,0.2,0.5,-0.4,-0.2,0.95,4.6,5.0,4.8,3.85,0.3,0.4,0.45,-1.5,-1.6,0.05,4.3,5.8,4.7,4.65,5.6643,1.1119,7.9301,4.5636,2.8322,0.1392,1.5105,30.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.2289,1.2651,2.3478,15.0,5.0,13,4,1,3.9273,1.3636,1.7917,11.667,5.0,8,3,1,0.10000000000000003,1.1,1.1643,-0.18809999999999993,-0.5698999999999996,0.21360000000000046,-0.36780000000000035,-0.0058,0.36050000000000004,30.0,0,0.04999999999999999,0.8999999999999999,0.30160000000000053,-0.09850000000000003,0.5560999999999998,3.333,0.0,5,1,0,0.97
776486,2025-09-02,COL,SF,115,137,4,7,0,-3,607536.0,657277.0,0.2,0.2,0.45,-2.7,-2.2,-1.45,2.8,5.5,4.0,5.45,0.8,0.8,0.5,3.3,3.0,0.3,7.3,4.0,5.0,4.7,5.2766,1.5076,6.6472,4.4792,2.3299,0.1084,1.3706,30.0,0,3.1612,1.2092,9.691,2.6587,1.9175,0.2095,0.6737,30.0,0,3.9755,1.3067,1.9524,12.0,4.0,10,2,0,3.0904,1.1386,3.9231,13.667,3.667,8,2,0,-0.6000000000000001,-6.0,2.1154,0.2984,-3.043800000000001,1.8204999999999996,0.4123999999999999,-0.1011,0.6969000000000001,0.0,0,-0.04999999999999999,-1.75,0.8851,0.16809999999999992,-1.9707,-1.6669999999999998,0.3330000000000002,2,0,0,1.13
776489,2025-09-02,HOU,NYY,117,147,1,7,0,-6,664285.0,608331.0,0.6,0.6,0.5,0.4,0.4,-1.7,4.1,3.7,3.35,5.05,0.7,0.8,0.7,2.6,4.8,2.35,6.1,3.5,6.2,3.85,3.1765,1.1866,8.6531,3.0114,3.0669,0.1511,0.4929,30.0,0,3.0556,1.1111,8.5556,3.1198,2.3333,0.1679,0.7222,30.0,0,3.4468,1.2979,2.9091,8.667,3.0,10,3,1,4.349,1.3087,3.8571,7.667,0.0,6,0,0,-0.09999999999999998,-2.2,0.12089999999999979,0.07550000000000012,0.09750000000000014,-0.10840000000000005,0.7336,-0.01679999999999998,-0.22929999999999995,0.0,0,-0.19999999999999996,-4.05,-0.9022000000000001,-0.01079999999999992,-0.948,1.0,3.0,4,3,1,1.0
776483,2025-09-02,STL,ATH,138,133,2,1,1,1,571945.0,622663.0,0.4,0.6,0.4,-1.8,-0.8,-1.15,4.1,5.9,4.4,5.55,0.5,0.4,0.6,0.2,0.6,0.8,5.2,5.0,5.35,4.55,5.0409,1.3504,5.9386,5.0107,2.2097,0.0959,1.6573,30.0,0,4.8191,1.3423,6.7995,3.8968,2.9046,0.0987,0.8582,30.0,0,3.6242,1.3893,1.9643,9.0,3.0,7,2,0,3.2775,1.1792,2.3636,11.333,3.333,9,2,1,-0.09999999999999998,-2.0,0.2218,0.008099999999999996,-0.8609,1.1139000000000001,-0.6948999999999996,-0.002799999999999997,0.7991,0.0,0,-0.19999999999999996,-1.95,0.34670000000000023,0.21009999999999995,-0.3993,-2.333,-0.3330000000000002,-2,0,-1,0.97
776484,2025-09-02,MIN,CWS,142,145,3,12,0,-9,680573.0,663436.0,0.4,0.4,0.3,-1.7,-0.6,-2.0,5.3,7.0,4.2,6.2,0.5,0.4,0.35,-0.7,-2.8,-0.8,4.5,5.2,4.5,5.3,4.5889,1.4229,7.5771,5.1447,3.9486,0.0926,1.6008,30.0,0,4.0345,1.2845,6.5948,4.8466,2.9483,0.0967,1.4741,30.0,0,5.3333,1.6111,1.8519,10.0,4.0,9,4,0,6.9146,1.8293,1.8214,15.0,7.333,14,6,1,-0.09999999999999998,-1.0,0.5543999999999993,0.13840000000000008,0.9822999999999995,0.2981000000000007,1.0002999999999997,-0.0040999999999999925,0.12670000000000003,0.0,0,-0.04999999999999999,-1.2,-1.5812999999999997,-0.21819999999999995,0.030500000000000194,-5.0,-3.333,-5,-2,-1,0.98
776487,2025-09-02,CHC,ATL,112,144,4,3,1,1,684007.0,666214.0,0.6,0.6,0.6,0.5,0.8,0.25,5.4,4.9,4.15,3.9,0.4,0.2,0.55,-0.3,-3.2,0.0,4.6,4.9,5.55,5.55,3.1858,0.9292,7.4071,4.4478,1.4336,0.1712,1.6726,30.0,0,4.9195,1.4237,7.6653,4.0263,4.1186,0.0904,0.8008,30.0,0,4.2632,1.3083,4.1538,11.0,6.0,10,4,1,6.7047,1.6107,2.2222,11.667,4.667,14,4,1,0.19999999999999996,0.8,-1.7337000000000002,-0.49449999999999994,-0.25820000000000043,0.4215,-2.6849999999999996,0.0808,0.8718000000000001,0.0,0,0.04999999999999993,0.25,-2.4414999999999996,-0.3024,1.9316000000000004,-0.6669999999999998,1.3330000000000002,-4,0,0,1.02
776490,2025-09-02,DET,NYM,116,121,5,12,0,-7,687830.0,690997.0,0.4,0.4,0.6,-0.8,-0.8,0.55,4.7,5.5,4.7,4.15,0.6,0.4,0.55,2.5,0.4,1.8,7.9,5.4,7.35,5.55,4.35,1.0833,7.4167,4.1917,1.7333,0.1588,1.3917,25.0,0,2.05,0.8856,9.0389,3.0039,2.2311,0.2046,0.6706,20.333333333333332,0,2.8723,1.1489,1.913,9.667,5.333,9,4,0,4.7432,1.4189,2.6111,16.667,5.333,12,6,1,-0.19999999999999996,-3.3,2.3,0.19769999999999988,-1.6222000000000003,1.1878000000000002,-0.4978,-0.04580000000000001,0.7211,4.666666666666668,0,0.04999999999999993,-1.25,-1.8708999999999998,-0.27,-0.6980999999999999,-7.000000000000002,0.0,-3,-2,-1,1.01
776485,2025-09-02,TB,SEA,139,136,6,5,1,1,656876.0,693433.0,0.7,0.8,0.55,2.8,3.2,0.45,5.8,3.0,4.85,4.4,0.5,0.4,0.4,0.2,-1.4,-0.85,4.7,4.5,4.4,5.25,2.6375,0.9794,7.8432,3.4082,1.9434,0.1703,0.9023,30.0,0,2.9514,0.9534,9.0729,3.5644,1.6943,0.208,1.2571,30.0,0,3.6894,1.2298,4.8667,11.0,3.0,8,2,1,5.5532,1.6809,2.7059,9.0,4.0,8,3,1,0.19999999999999996,2.5999999999999996,-0.31389999999999985,0.026000000000000023,-1.2297000000000002,-0.15620000000000012,0.2491000000000001,-0.037699999999999984,-0.3548000000000001,0.0,0,0.15000000000000002,1.3,-1.8638000000000003,-0.45110000000000006,2.1607999999999996,2.0,-1.0,0,-1,0,0.95
776482,2025-09-02,WSH,MIA,120,146,5,2,1,3,676917.0,800049.0,0.2,0.2,0.35,-2.7,-3.2,-1.75,2.7,5.4,3.75,5.5,0.5,0.6,0.4,-2.0,-0.4,-1.25,4.8,6.8,4.7,5.95,5.0,1.5311,8.1111,5.2378,2.6689,0.133,2.0044,24.666666666666664,0,4.85,1.3478,7.8611,4.4461,3.6689,0.1126,1.0794,9.666666666666668,0,2.6229,1.0114,2.68,13.0,4.0,12,4,1,5.8629,1.4743,1.5806,13.0,6.0,11,4,0,-0.3,-0.7000000000000002,0.15000000000000036,0.1832999999999998,0.25,0.7916999999999996,-1.0,0.0204,0.925,14.999999999999996,0,-0.050000000000000044,-0.5,-3.2399999999999998,-0.46289999999999987,1.0994000000000002,0.0,-2.0,1,0,1,0.96
776493,2025-09-02,BOS,CLE,111,114,11,7,1,4,676979.0,677944.0,0.7,0.6,0.6,1.0,-0.6,1.0,4.5,3.5,4.55,3.55,0.4,0.6,0.35,-2.3,-0.2,-2.0,2.5,4.8,3.05,5.05,2.4023,1.0619,11.176,2.6545,2.1934,0.2496,0.8356,30.0,0,4.4118,1.2647,7.3235,4.8863,2.2941,0.1326,1.7647,30.0,0,3.0197,1.1645,2.9,10.667,4.0,11,4,1,3.916,1.3969,2.5294,9.0,4.333,8,4,1,0.29999999999999993,3.3,-2.0095000000000005,-0.20279999999999987,3.8525,-2.2318000000000002,-0.10069999999999979,0.11699999999999999,-0.9290999999999999,0.0,0,0.25,3.0,-0.8963000000000001,-0.23239999999999994,0.37060000000000004,1.6669999999999998,-0.3330000000000002,3,0,0,1.06
776491,2025-09-02,CIN,TOR,113,141,9,12,0,-3,605130.0,621244.0,0.3,0.4,0.45,-1.9,-0.8,-0.05,3.5,5.4,4.55,4.6,0.5,0.4,0.55,0.2,-0.8,0.6,5.4,5.2,5.05,4.45,3.2637,1.3187,10.2363,3.8264,5.489,0.1208,0.7418,30.0,0,3.9498,1.2642,7.6048,4.3463,2.8886,0.126,1.2969,30.0,0,3.6906,1.3165,2.6667,9.667,2.667,12,4,1,4.9437,1.6901,1.5714,9.333,2.333,11,3,1,-0.2,-2.1,-0.6861000000000002,0.05449999999999999,2.6315,-0.5199000000000003,2.6004,-0.005199999999999996,-0.5550999999999999,0.0,0,-0.10000000000000003,-0.65,-1.2530999999999999,-0.37359999999999993,1.0953000000000002,0.33399999999999963,0.33399999999999963,1,1,0,1.05
776496,2025-09-02,PIT,LAD,134,119,9,7,1,2,669387.0,477132.0,0.7,0.6,0.5,2.5,0.8,-0.5,5.1,2.6,4.1,4.6,0.6,0.6,0.5,1.2,0.0,0.75,4.3,3.1,4.65,3.9,3.8571,1.3214,7.9286,3.4976,2.4643,0.1417,0.8571,30.0,0,3.0566,1.1547,5.9094,3.6302,2.1396,0.1039,0.7132,30.0,0,2.8509,1.0062,3.5,7.0,0.0,6,0,0,3.9194,1.3065,2.8,4.0,0.0,4,0,0,0.09999999999999998,1.3,0.8005,0.16669999999999985,2.0192000000000005,-0.13260000000000005,0.3247,0.037799999999999986,0.14390000000000003,0.0,0,0.0,-1.25,-1.0684999999999998,-0.3003,0.7000000000000002,3.0,0.0,2,0,0,0.97
776488,2025-09-02,KC,LAA,118,108,1,5,0,-4,547179.0,815083.0,0.5,0.6,0.6,0.0,1.4,0.7,4.6,4.6,4.9,4.2,0.3,0.4,0.4,-3.1,-3.6,-2.0,2.6,5.7,3.7,5.7,4.6195,1.354,7.9646,4.377,2.6283,0.1376,1.4336,30.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,2.1316,1.125,3.4167,7.333,0.0,8,0,0,4.3784,1.4189,2.2857,7.333,2.333,8,3,1,0.2,3.1,0.11950000000000038,0.05400000000000005,-0.5354000000000001,0.027000000000000135,-0.5717000000000003,-0.00739999999999999,0.2836000000000001,30.0,0,0.19999999999999996,2.7,-2.2468,-0.29390000000000005,1.1310000000000002,0.0,-2.333,0,-3,-1,0.97
776473,2025-09-03,CHC,ATL,112,144,1,5,0,-4,690990.0,693821.0,0.6,0.8,0.6,0.5,1.2,0.15,5.5,5.0,4.15,4.0,0.4,0.2,0.55,0.3,-0.4,0.35,4.7,4.4,5.45,5.1,2.9189,1.1858,7.3885,3.6865,2.8277,0.1232,0.8209,30.0,0,5.8476,1.4759,7.1471,4.8283,3.393,0.094,1.4439,30.0,0,4.2632,1.3308,4.3077,11.0,3.0,10,3,1,6.042,1.4476,2.1875,12.0,4.0,11,3,0,0.19999999999999996,0.2,-2.9287,-0.2901,0.24139999999999961,-1.1417999999999995,-0.5652999999999997,0.029200000000000004,-0.623,0.0,0,0.04999999999999993,-0.19999999999999998,-1.7787999999999995,-0.11680000000000001,2.1201999999999996,-1.0,-1.0,-1,0,1,1.02
776472,2025-09-03,HOU,NYY,117,147,8,7,1,1,669920.0,701542.0,0.5,0.4,0.45,-0.5,-1.0,-2.05,3.2,3.7,3.05,5.1,0.8,0.8,0.75,3.3,4.2,2.95,6.8,3.5,6.5,3.55,4.6098,1.372,7.5732,4.7549,3.2927,0.1083,1.4817,30.0,0,4.3015,1.4044,9.8603,3.8618,3.9706,0.1483,1.0588,30.0,0,2.625,1.1667,3.3,10.0,4.0,8,3,1,4.3732,1.331,4.5833,4.667,2.0,3,1,0,-0.30000000000000004,-3.8,0.3083,-0.032399999999999984,-2.2871000000000006,0.8931,-0.6779000000000002,-0.039999999999999994,0.42290000000000005,0.0,0,-0.3,-5.0,-1.7481999999999998,-0.1642999999999999,-1.2833000000000006,5.333,2.0,5,2,1,1.0
776470,2025-09-03,STL,ATH,138,133,5,1,1,4,669461.0,605488.0,0.5,0.6,0.4,-1.3,-1.2,-1.15,3.7,5.0,4.35,5.5,0.5,0.2,0.55,0.2,-1.0,0.7,5.1,4.9,5.25,4.55,4.3173,1.3173,6.9898,4.0071,2.3299,0.1206,1.0964,30.0,0,4.1722,1.1921,7.2715,4.7762,2.8609,0.1176,1.5497,30.0,0,3.6986,1.3973,1.9643,9.0,3.0,6,2,1,2.9277,1.1566,2.4211,9.333,3.0,8,3,1,0.0,-1.5,0.14510000000000023,0.12519999999999998,-0.28169999999999984,-0.7690999999999999,-0.5310000000000001,0.0030000000000000027,-0.45330000000000004,0.0,0,-0.15000000000000002,-1.8499999999999999,0.7708999999999997,0.24069999999999991,-0.4568000000000001,-0.3330000000000002,0.0,-2,-1,0,0.97
776471,2025-09-03,MIL,PHI,158,143,6,3,1,3,500779.0,605400.0,0.4,0.4,0.5,-0.5,0.0,0.45,4.9,5.4,5.15,4.7,0.6,0.8,0.55,0.3,3.4,0.4,5.2,4.9,5.25,4.85,3.689,1.2907,6.0436,4.7959,3.375,0.07,1.2558,30.0,0,6.4688,1.5,9.2812,4.9656,2.9531,0.1596,1.9688,30.0,0,4.2632,1.4561,3.3529,8.333,0.0,8,0,0,5.7273,1.5455,2.4762,7.333,0.0,10,0,0,-0.19999999999999996,-0.8,-2.7798,-0.20930000000000004,-3.2376000000000005,-0.16970000000000063,0.42189999999999994,-0.08959999999999999,-0.7130000000000001,0.0,0,-0.050000000000000044,0.04999999999999999,-1.4640999999999993,-0.08940000000000015,0.8767,1.0,0.0,-2,0,0,1.02
776469,2025-09-03,MIN,CWS,142,145,3,4,0,-1,805673.0,672782.0,0.3,0.4,0.3,-2.8,-2.2,-2.25,4.7,7.5,4.25,6.5,0.5,0.6,0.4,-0.2,0.2,-0.3,5.0,5.2,5.05,5.35,5.0625,1.483,10.7386,3.7284,2.7614,0.2008,1.3807,30.0,0,5.0467,1.4579,8.3271,4.8542,5.0467,0.0793,1.2617,30.0,0,6.6667,1.8704,1.6667,10.0,4.0,8,3,0,6.205,1.6957,1.8462,13.333,3.0,12,2,0,-0.2,-2.5999999999999996,0.015799999999999592,0.025100000000000122,2.4115,-1.1257999999999995,-2.2853000000000003,0.12150000000000001,0.119,0.0,0,-0.10000000000000003,-1.95,0.46169999999999956,0.17470000000000008,-0.1795,-3.333,1.0,-4,1,0,0.98
776467,2025-09-03,COL,SF,115,137,8,10,0,-2,608566.0,592662.0,0.2,0.2,0.4,-2.1,-2.6,-1.75,3.2,5.3,4.05,5.8,0.9,0.8,0.55,3.7,3.4,0.6,7.6,3.9,5.3,4.7,6.1364,1.6851,6.3994,4.7877,3.3312,0.0732,1.3149,30.0,0,3.2062,1.1562,8.775,3.9188,3.375,0.1468,1.0688,30.0,0,4.32,1.3714,2.0,16.0,9.0,10,4,1,3.3158,1.1053,3.7857,11.667,4.0,7,3,1,-0.7,-5.800000000000001,2.9302,0.5289000000000001,-2.3756000000000004,0.8689,-0.04380000000000006,-0.07360000000000001,0.24609999999999999,0.0,0,-0.15000000000000002,-2.35,1.0042000000000004,0.2661,-1.7856999999999998,4.333,5.0,3,1,0,1.13
776466,2025-09-03,KC,LAA,118,108,3,4,0,-1,686701.0,702674.0,0.4,0.4,0.6,-0.6,0.4,0.6,4.1,4.7,4.8,4.2,0.4,0.6,0.45,-2.6,0.6,-1.6,2.9,5.5,3.7,5.3,2.6719,1.1094,8.2969,4.2,3.6562,0.126,1.125,30.0,0,5.1,1.44,8.6,5.0867,4.06,0.1229,1.52,6.0,0,2.7,1.14,4.1,7.333,3.0,6,2,1,4.4082,1.3469,2.4211,8.333,4.0,9,4,1,0.0,2.0,-2.4280999999999997,-0.3306,-0.3030999999999988,-0.8867000000000003,-0.4037999999999995,0.0031000000000000055,-0.395,24.0,0,0.14999999999999997,2.2,-1.7081999999999997,-0.20690000000000008,1.6788999999999996,-1.0,-1.0,-3,-2,0,0.97
776479,2025-09-03,PIT,LAD,134,119,3,0,1,3,677952.0,686218.0,0.7,0.6,0.55,1.8,1.0,-0.1,5.1,3.3,4.15,4.25,0.5,0.4,0.5,0.6,-1.0,0.7,4.1,3.5,4.8,4.1,2.5796,1.1465,8.2548,2.4739,2.5796,0.1542,0.172,30.0,0,3.5625,1.125,10.125,3.3042,3.0,0.1939,0.9375,30.0,0,3.1765,0.9706,5.2,10.0,7.0,7,4,1,4.686,1.438,2.1579,5.0,3.0,7,5,1,0.19999999999999996,1.2000000000000002,-0.9828999999999999,0.021500000000000075,-1.8702000000000005,-0.8302999999999998,-0.4203999999999999,-0.039699999999999985,-0.7655000000000001,0.0,0,0.050000000000000044,-0.7999999999999999,-1.5095,-0.4673999999999999,3.0421,5.0,4.0,0,-1,0,0.97
776474,2025-09-03,BOS,CLE,111,114,1,8,0,-7,657514.0,676282.0,0.7,0.6,0.65,0.3,0.0,1.25,4.4,4.1,4.8,3.55,0.4,0.4,0.35,-2.6,-1.2,-2.1,2.9,5.5,3.2,5.3,3.0805,1.2483,7.4295,3.3208,4.5302,0.0741,0.1812,30.0,0,3.9347,1.4171,10.8543,3.9839,4.8844,0.1522,1.0854,30.0,0,2.3092,1.0855,3.0556,10.0,3.0,10,3,1,4.5,1.4762,2.5,9.667,2.667,11,5,1,0.29999999999999993,2.9,-0.8542000000000001,-0.16880000000000006,-3.4248000000000003,-0.6631,-0.3542000000000005,-0.0781,-0.9041999999999999,0.0,0,0.30000000000000004,3.35,-2.1908,-0.39070000000000005,0.5556000000000001,0.3330000000000002,0.3330000000000002,-1,-2,0,1.06
776475,2025-09-03,CIN,TOR,113,141,9,13,0,-4,641793.0,669456.0,0.3,0.4,0.4,-2.1,-0.6,-0.5,3.9,6.0,4.3,4.8,0.5,0.4,0.55,0.2,-0.4,0.7,6.1,5.9,5.4,4.7,3.6335,1.1242,6.1491,4.759,1.5093,0.1265,1.677,30.0,0,3.7,1.0422,9.7889,3.7822,1.9911,0.2284,1.3156,11.333333333333332,0,4.2078,1.3636,3.0476,13.667,8.0,13,5,0,4.5302,1.6309,2.0833,14.333,7.0,13,5,1,-0.2,-2.3000000000000003,-0.0665,0.08200000000000007,-3.6398,0.9768000000000003,-0.4818,-0.10189999999999999,0.36139999999999994,18.666666666666668,0,-0.15000000000000002,-1.2,-0.3224,-0.2673000000000001,0.9643000000000002,-0.6660000000000004,1.0,0,0,-1,1.05
776465,2025-09-03,SD,BAL,135,110,5,7,0,-2,641482.0,700249.0,0.3,0.2,0.45,-0.9,-0.8,0.6,4.6,5.5,4.7,4.1,0.4,0.6,0.5,-1.0,-0.6,0.3,4.1,5.1,5.0,4.7,5.0625,1.4375,7.5938,6.7625,4.7812,0.0714,2.5312,30.0,0,5.044,1.4286,9.8901,4.2,3.1648,0.1722,1.4835,30.0,0,4.2632,1.2982,2.25,16.0,5.0,13,4,0,3.4737,1.3333,1.6923,13.667,4.0,11,4,0,-0.10000000000000003,0.09999999999999998,0.018500000000000405,0.008899999999999908,-2.2963000000000005,2.5625,1.6164,-0.10079999999999999,1.0477,0.0,0,-0.04999999999999999,0.3,0.7895000000000003,-0.03509999999999991,0.5577000000000001,2.333,1.0,2,0,0,0.97
